route_id,nombre_punto_interes,lat,long,val_descripcion,cast_descripcion,eng_descripcion,images
21,Palau de la Generalitat,-0.3765841,39.476696,"Seguint el nostre camí, de seguida arribarem al nostre últim punt de destinació. En l’encreuament de la Plaça de Manises amb el Carrer de Cavallers, molt pròxim a la Plaça de la Verge es troba el Palau de la Generalitat Valenciana, edifici d’estil gòtic tardà valencià, construït en 1421. Al llarg de la seua història ha patit diverses modificacions, les més reseñables les d’estil renaixentista. Tot un símbol del nostre poble, que alberga a les més altes institucions autonòmiques.","Siguiendo nuestro camino, enseguida llegaremos a nuestro último punto de destino. En el cruce de la Plaza de Manises con la Calle de Caballeros, muy próximo a la Plaza de la Virgen se encuentra el Palau de la Generalitat Valenciana, edificio de estilo gótico tardío valenciano, construido en 1421. A lo largo de su historia ha sufrido varias modificaciones, las más reseñables las de estilo renacentista. Todo un símbolo de nuestro pueblo, que alberga a las más altas instituciones autonómicas.","Continuing on our way, we will soon arrive at our final destination point. At the intersection of Plaza de Manises and Calle de Caballeros, very close to Plaza de la Virgen, is the Palau de la Generalitat Valenciana, a Valencian late Gothic-style building, built in 1421. Throughout its history it has suffered various modifications, the most noteworthy being the Renaissance style. A true symbol of our town, which is home to the highest regional institutions.",None
22,Jardí Botànic ,-0.3866586,39.4761,"Nostra ruta arranca en barri del Botànic, que pren el seu nom del Jardí Botànic de València, els orígens del qual es remunten al S. XVI encara que es va posar en funcionament en els primers anys del S. XIX. La seua col·lecció alberga al voltant de tres mil espècies botàniques procedents de tots els continents.","Nuestra ruta arranca en barrio del Botánico, que toma su nombre del Jardín Botánico de València, los orígenes del cual se remontan al S. XVI aunque se puso en funcionamiento en los primeros años del S. XIX. Su colección alberga alrededor de tres mil especies botánicas procedentes de todos los continentes.","Our route starts in the Botánico neighbourhood, which takes its name from the València Botanical Garden, the origins of which date back to the 16th century, although it was put into operation in the early years of the 19th century. Its collection houses around three thousand botanical species from all continents.",None
22,Església de San Miquel i Sant Sebastià,-0.3868732,39.47514,"Just enfront del Jardí Botànic trobem l’Església de San Miquel i Sant Sebastià, un dels pocs exemples del classicisme italià a València, que va acabar de construir-se en 1739. Catalogada com Bé d’Interès Cultural.","Justo frente al Jardín Botánico encontramos la Iglesia de San Miquel y San Sebastián, uno de los pocos ejemplos del clasicismo italiano en València, que acabó de construirse en 1739. Catalogada como Bien de Interés Cultural.","Right in front of the Botanical Garden we find the Church of San Miquel and San Sebastián, one of the few examples of Italian classicism in Valencia, which was completed in 1739. Listed as an Asset of Cultural Interest.",None
22,Torres de Quart,-0.3840407,39.47572,"Seguint pel Carrer Quart cap al centre, el visitant albirarà les Torres de Quart, torres gòtiques del S. XV, una de les portes de l’antiga muralla medieval de València que encara avui es manté en peus. Creuant la Calle Guillem de Castro ens trobarem als peus d’aquest superb monument, un dels més emblemàtics de la nostra ciutat. Atenció a les petjades dels projectils que la Guerra de la Independència va deixar en la seua façana.","Siguiendo por la Calle Quart hacia el centro, el visitante divisará las Torres de Quart, torres góticas del S. XV, una de las puertas de la antigua muralla medieval de València que todavía hoy se mantiene en pie. Cruzando la Callo Guillem de Castro nos encontraremos a los pies de este soberbio monumento, uno de los más emblemáticos de nuestra ciudad. Atención a las huellas de los proyectiles que la Guerra de la Independencia dejó en su fachada.","Continuing along Calle Quart towards the center, the visitor will see the Torres de Quart, Gothic towers from the 15th century, one of the gates of the old medieval wall of Valencia that is still standing today. Crossing the Callo Guillem de Castro we will find ourselves at the foot of this superb monument, one of the most emblematic of our city. Pay attention to the traces of the projectiles that the War of Independence left on its façade.",None
22,’Església de Santa Úrsula,-0.3833595,39.475956,"Deixant arrere les Torres de Quart ens endinsem en el Barri del Carmen de València, potser el barri més popular de la ciutat i una referència obligada quant a la seua oferta d’oci, cultura i gastronomia. Molt prop de les torres, l’Església de Santa Úrsula, construïda en el S. XVII amb façana de rajola, és solament un més dels tresors patrimonials que poden admirar-se en el casc històric de València. En el seu interior conserva decoració barroca del S. XVII i taulells valencians del XVIII.","Dejando atrás las Torres de Quart nos adentramos en el Barrio de Carmen de València, quizás el barrio más popular de la ciudad y una referencia obligada en cuanto a su oferta de ocio, cultura y gastronomía. Mucho cerca de las torres, la Iglesia de Santa Úrsula, construida en el S. XVII con fachada de baldosa, es solo un más de los tesoros patrimoniales que pueden admirarse en el casco histórico de València. En su interior conserva decoración barroca del S. XVII y azulejos valencianos del XVIII. ","Leaving the Torres de Quart behind, we enter the Barrio de Carmen de València, perhaps the most popular neighborhood in the city and an obligatory reference in terms of its leisure, culture and gastronomy offer. Very close to the towers, the Church of Santa Úrsula, built in the 17th century with a tiled façade, is just one more of the heritage treasures that can be admired in the historic center of Valencia. Inside, it preserves baroque decoration from the 17th century and Valencian tiles from the 18th century. <img src=""https://doc-0g-7k-mymaps.googleusercontent.","['https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/tv6g5spd60uj42esmknink1mag/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vZBVORcnVoXlQPo3hSFYz1kQnGbtorpKSD8xLr13PKLSg4T4ORDMAEHL88SHw0Kde0IhsQ23UqkRxZe7oPDGWUWs36Ircd5CvS2GvXZr0Pgkm6Y6WtMDJbB3rXrqPzdBwLkEJAEWYKPn7IkPJIYek9Zlsk3XevnJ94issWt6HdZ8BVq-YdrNiJGaHLHyqZfSmV7?session=0&fife', 'https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/9i0b4ar2bcgiaa59ukbu4oqvrk/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vYuURCqdaazGT-T0w-CMBCAa6mRaISlDYBn_M2ywtd8H-1_T5oKhQDvkQChNgXClk0jClGlGSxOvgpBnEJuvqw_vUCAvzHFcG7tQSyWeSq8jYZlVtcT7BJNIvZkakWQIX_WBg7U4QFf0Qp_SWbZofUL3Ek8aqGU_FseQjB2BQwqUfsSh5v-a96E_L_XJn2lQ5m-?session=0&fife']"
22,Plaça del Tossal,-0.3802266,39.47624,"La Calle Quart desemboca en la Plaça del Tossal, una de les places clàssiques del barri que ens serveix com a bon element distribuïdor cap a diferents destinacions del nostre recorregut. I és que després de l’enderrocament de la muralla islàmica aquesta plaça va adquirir les funcions de nus urbà, unint el Carrer Quart, la Calle Cavallers, Bolsería i el Carrer Alt.En la Galeria del Tossal, situada en aquesta mateixa plaça, es poden admirar restes arqueològiques d’una torre de la muralla islàmica del S. XII. I molt prop d’allí, en la Calle Cavallers 36 i 38, a menys d’un minut caminant trobem altres vestigis del seu traçat, part de l’a prop i dues torres.","La Callo Quart desemboca en la Plaza del Tozal, una de las plazas clásicas del barrio que nos sirve como buen elemento distribuidor hacia diferentes destinos de nuestro recorrido. Y es que después del derribo de la muralla islámica esta plaza adquirió las funciones de nudo urbano, uniendo la Calle Quart, la Callo Caballeros, Bolsería y la Calle Alta. En la Galería del Tozal, situada en esta misma plaza, se pueden admirar restos arqueológicos de una torre de la muralla islámica del S. XII. Y mucho cerca de allí, la Callo Caballeros 36 y 38, a menos de un minuto andando encontramos otros vestigios de su trazado, parte de la cerca y dos torres.","La Callo Quart leads to Plaza del Tozal, one of the neighborhoods classic squares that serves as a good distribution element to different destinations on our route. And it is that after the demolition of the Islamic wall this square acquired the functions of an urban hub, uniting theQuart Street, Callo Caballeros, Bolsería and Alta Street. In the Tozal Gallery, located in this same square, you can admire the archaeological remains of a tower of the Islamic wall from the 12th century. And very close to there, Callo Caballeros 36 and 38, less than a minutes walk away we find other traces of its layout, part of the fence and two towers.",None
22,Calle Cavallers,-0.3788909,39.476585,"El recorregut de la Calle Cavallers, una de les més antigues de la ciutat, és recomanable pel seu pes històric i artístic, a part de la seua àmplia oferta d’oci i gastronomia. En aquest carrer es van concentrar en el seu moment els palaus de les famílies valencianes més notables. Els Palaus de la Calle Cavallers es distribueixen principalment al llarg dels nombres 14-18 (Edificis Sancho, S. XIX), 20-22 (Palacio dels Marquesos de Malferit, S.xv-XIX), 26 (Palacio dels Marquesos de Mercader, S. XV-XVIII), 28 (Palacio dels Comtes d’Alpont, S. XV-XVIII), 33 (Palacio dels Centelles o Daia Nueva, S. XV), 36 (Palacio dels Fernández de Còrdova, S.xv-XIX) i 43 (Palacio dels Queixal o dels Trenor, S.xv-XIX).","El recorrido de la Calle Cavallers, una de las más antiguas de la ciudad, es recomendable por su peso histórico y artístico, aparte de su amplia oferta de ocio y gastronomía. En esta calle se concentraron en su momento los palacios de las familias valencianas más notables. Los Palacios de la Calle Cavallers se distribuyen principalmente a lo largo de los números 14-18 (Edificios Sancho, S. XIX), 20-22 (Palacio de los Marqueses de Malherido, S.xv-XIX), 26 (Palacio de los Marqueses de Mercader, S. XV-XVIII), 28 (Palacio de los Condes de Alpuente, S. XV-XVIII), 33 (Palacio de los Centelles o Daia Nueva, S. XV), 36 (Palacio de los Fernández de Córdoba, S.xv-XIX) y 43 (Palacio de los Muela o de los Trenor, S.xv-XIX).","The tour of Calle Cavallers, one of the oldest in the city, is recommended for its historical and artistic weight, apart from its wide range of leisure and gastronomy. The palaces of the most notable Valencian families were once concentrated on this street. The Palaces of Calle Cavallers are distributed mainly along numbers 14-18 (Sancho Buildings, 19th century), 20-22 (Palace of the Marquises of Malherido, 15th-19th centuries), 26 (Palace of the Marqueses de Mercader, S. XV-XVIII), 28 (Palace of the Counts of Alpuente, S. XV-XVIII), 33 (Palace of the Centelles or Daia Nueva, S. XV), 36 (Palace of the Fernández de Córdoba , 15th-19th centuries) and 43 (Palace of the Muela or Trenor family, 15th-19th centuries).",None
22,Església de Sant Nicolás,-0.3789392,39.47616,"En el número 35 d’aquest carrer trobem l’Església de Sant Nicolás, una altra joia del patrimoni valencià que destaca per la seua esplèndida combinació d’arquitectura gòtica del S. XV amb la decoració barroca del S.XVII.","En el número 35 de esta calle encontramos la Iglesia de San Nicolás, otra joya del patrimonio valenciano que destaca por su espléndida combinación de arquitectura gótica del S. XV con la decoración barroca del S.XVII.","At number 35 of this street we find the Church of San Nicolás, another jewel of Valencian heritage that stands out for its splendid combination of Gothic architecture from the 15th century with Baroque decoration from the 17th century.",None
22,Llotja de la Seda,-0.3785959,39.474346,"Tornem a la Plaça del Tossal i baixem pel Carrer Bolseria per a anar a parar a la Plaça del Mercat, en la qual trobem la Llotja de la Seda, del S. XV, emblemàtic monument del nostre casc històric, peça clau del gòtic civil valencià, declarat Patrimoni de la Humanitat per la UNESCO.","Volvemos a la Plaza del Tozal y bajamos por la Calle Bolseria para ir a parar en la Plaza del Mercado, en la cual encontramos la Llotja de la Seda, del S. XV, emblemático monumento de nuestro casco histórico, pieza clave del gótico civil valenciano, declarado Patrimonio de la Humanidad por la UNESCO.","We return to Plaza del Tozal and go down Calle Bolseria to go to Plaza del Mercado, where we find the Llotja de la Seda, from the 15th century, an emblematic monument of our historic center, a key piece of civil Gothic Valencian, declared a World Heritage Site by UNESCO.",None
22,Mercat Central,-0.378333,39.473713,"Espectacular edifici dels més visitats de la nostra ciutat, una joia de l’arquitectura modernista construïda en els primers anys XX. La seua impressionant estructura de ferro forjat, ceràmiques i vidrieres són testimonis del tràfec diari entre comerciants i clients, en el major espai europeu dedicat a la venda de productes frescos.","Espectacular edificio de los más visitados de nuestra ciudad, una joya de la arquitectura modernista construida en los primeros años XX. Su impresionante estructura de hierro forjado, cerámicas y cristaleras son testigos del trasiego diario entre comerciantes y clientes, en el mayor espacio europeo dedicado a la venta de productos frescos.","Spectacular building of the most visited in our city, a jewel of modernist architecture built in the early twentieth years. Its impressive structure of wrought iron, ceramics and glass are witnesses of the daily movement between merchants and customers, in the largest European space dedicated to the sale of fresh products.",None
22,Palau de la Generalitat,-0.3766378,39.476692,"En l’inici de la Calle Cavallers, quasi arribant a la Plaça de la Verge, es troba el Palau de la Generalitat Valenciana, la seu del govern de la Comunitat Valenciana. Un edifici d’origen medieval, d’estil gòtic valencià amb retocs renaixentistes construït en el S. XV. Posteriorment, ha patit diverses intervencions, les últimes d’elles en el S. XX i inicis del S. XXI.","En el inicio de la Calle Cavallers, casi llegando a la Plaza de la Virgen, se encuentra el Palau de la Generalitat Valenciana, la sede del gobierno de la Comunidad Valenciana. Un edificio de origen medieval, de estilo gótico valenciano con retoques renacentistas construido en el S. XV. Posteriormente, ha sufrido varias intervenciones, las últimas de ellas en el S. XX e inicios del S. XXI.","At the beginning of Calle Cavallers, almost reaching Plaza de la Virgen, is the Palau de la Generalitat Valenciana, the seat of government of the Valencian Community. A building of medieval origin, Valencian Gothic style with Renaissance touches built in the 15th century. Subsequently, it has undergone several interventions, the last of them in the 20th century and the beginning of the 21st century.",None
22,Palau Marquès de la Scala,-0.3760638,39.47685,"A menys d’un minut trobem el Palau Marquès de la Scala, del S. XVI, situat en la veïna Plaça de Manises. A causa de les seues transformacions posteriors el visitant advertirà la seua combinació de gòtic valencià amb elements del renaixement i del barroc.","A menos de un minuto encontramos el Palau Marqués de la Scala, del S. XVI, situado en la vecina Plaza de Manises. A causa de sus transformaciones posteriores el visitante advertirá su combinación de gótico valenciano con elementos del renacimiento y del barroco.","Less than a minute away we find the Palau Marqués de la Scala, from the 16th century, located in the neighboring Plaza de Manises. Because of its subsequent transformations, the visitor will notice its combination of Valencian Gothic with elements of the Renaissance and Baroque.",None
22,Palau de Batlia,-0.3764876,39.476925,"En la mateixa plaça es troba el Palau de Batlia, seu de la Diputació Provincial de València, que té els seus orígens en el S. XV. Declarat Monument Històric Nacional.","En la misma plaza se encuentra el Palacio de Batlia, sede de la Diputación Provincial de València, que tiene sus orígenes en el S. XV. Declarado Monumento Histórico Nacional.","In the same square is the Palacio de Batlia, headquarters of the Provincial Council of Valencia, which has its origins in the 15th century. Declared National Historical Monument.",['https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/uoukc72j95n8u93kpgvs080f60/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1va99WuTvBxJ9miyX0eXik2xCglgwgGkNEhqLNtwgHhjtDQYVCY6Q6aBprw4oZZEQ04a2DZ2N9YVZ7j5dM34t0Gf4tfdOfx_d0c_HO_zpHtkwy2UQ0G4NBHA1l6B7zMDWXf9aLrxzM0hKg0uQwdXzL1DugdVYB8lwVRX3K7PSaTQO8cTDX8QOWCXKQ6aIyVl_Eo?session=0&fife']
22,Torre de Sant Bartolomé ,-0.3769597,39.477203,"Molt prop d’allí, en el Carrer Serrans, la Torre de Sant Bartolomé Apostol és l’únic vestigi que es conserva de l’església del mateix nom, una de les deu esglésies fundacionals de la ciutat després de la conquesta de Jaume I.","Mucho cerca de allí, en la Calle Serranos, la Torre de San Bartolomé Apostol es el único vestigio que se conserva de la iglesia del mismo nombre, una de las diez iglesias fundacionales de la ciudad después de la conquista de Jaime I.","Very close to there, on Calle Serranos, the Tower of San Bartolomé Apostol is the only remaining vestige of the church of the same name, one of the ten founding churches of the city after the conquest of Jaime I.",None
22,Torres de Serrans,-0.375919,39.47915,"Seguint pel Carrer de Serrans, a 3 minuts caminant, un dels monuments més representatius d’aquesta ciutat: les Torres de Serrans, construïdes en el S. XIV, al costat de les de Quart les úniques dues portes fortificades de la muralla medieval que conserva la ciutat. Avui dia es poden visitar i des de la part més alta es contemplen unes excel·lents vistes de València.","Siguiendo por la Calle de Serranos, a 3 minutos andando, uno de los monumentos más representativos de esta ciudad: las Torres de Serranos, construidas en el S. XIV, junto a las de Quart las únicas dos puertas fortificadas de la muralla medieval que conserva la ciudad. Hoy en día se pueden visitar y desde la parte más alta se contemplan unas excelentes vistas de València.","Continuing along Calle de Serranos, a 3-minute walk, one of the most representative monuments of this city: the Torres de Serranos, built in the 14th century, together with those of Quart, the only two fortified gates of the medieval wall that keep the city. Today they can be visited and from the highest part there are excellent views of Valencia.",None
22,Plaça de la Verge,-0.3752267,39.476353,"La Plaça de la Verge està situada en el Barri de la Seu, dins del districte de Ciutat Vella. Es tracta d’una plaça per als vianants de les més típiques i concorregudes de València, que reuneix a la seua al voltant varis dels edificis més importants de la ciutat: la Catedral, el Palau de la Generalitat i la Basílica de la Verge dels Desemparats.","La Plaza de la Virgen está situada en el Barrio de la Sede, dentro del distrito de Ciutat Vella. Se trata de una plaza peatonal de las más típicas y concurridas de València, que reúne a su alrededor varios de los edificios más importantes de la ciudad: la Catedral, el Palau de la Generalitat y la Basílica de la Virgen de los Desamparados. ","The Plaza de la Virgen is located in the Barrio de la Sede, within the Ciutat Vella district. It is one of the most typical and crowded pedestrian squares in Valencia, which gathers around it several of the most important buildings in the city: the Cathedral, the Palau de la Generalitat and the Basilica of the Virgen de los Desamparados. ","['https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/oiroth38gtcrc49srr92v7q5fs/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vYafjNn_qcYpiVDQrz6fxzFg0EuC_I4T6VkWgyKtXIPvOHLtx_hquRXrbZXbrZbSe_PkajNT-mou4iYuBWWLAAXkV78w5cz98-DxWmiLmDcSmI6BJGJtQeU9diLXjiAfOXy-oZ-Z4fX01zIxHeOM8eoVAmgFqcNflq2koNe3PYgJbkHON7wjM3bQ5OBxDavf4Mi?session=0&fife', 'https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/arbn5bk9p9cehlb9qlfgqp6890/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vb5L9rlBJ2bxXbVMXHtLs9VQKf9J6VrpXFQgNHQ4UVuFzuI0ShnxhS5Rk3g_AtCT7nqfN3F2xOi9hAJ5eOxS4_jmqYPR2IKWn3agfGlji5Mwt6_KibfhDFjJdqUwJQCiB_pJJkPYuG4VcEO6tgwtnA_tbPTQop8TtdVUql2Aofitu05mQ925zLmD0Z6m3p6LORy?session=0&fife']"
22,Casa Vestuari,-0.3753823,39.47596,,,,"['https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/efq89gs4qvb763nagkp738m10g/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vZkA-Oj0Z5nqH5EKJdij8UAukzNNJ994ZS2FBHCoAERc-oqe7m4XLZKUDbqF6i_06-0kW5f5Bf8aImbr55Fd9eaqS7vOVAEXUWdp2ciFaiNwXBZewZiAmdgrt-p67MpD3YKthfS2dj3YNIe7KT7w4G7os3CxChxUEgdbCqn-SmNDP36YNHLw5pT3icbPRRs795n?session=0&fife', 'https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/6hee3dtofsa6vgcsc4dbag3cq0/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vYYyHavhPIIwjZpjvX0k8P9fmvl8d1WU1RMI12xD9t4tUY_teslbJrtlLJp-_shjZ5QcWBTb8HXNTi31tAAcBYlJrVulOReKDaaeB4d1hrogsNzo9tKib2pI0NiGNXmPvrZHJ00qmWZKc4tbz9ZMueU790yK2qH4b26M_eaMk5tjnfVBi7n7jO3KHC1G8VHhd3p?session=0&fife', 'https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/eighikqi7m3kqfc94q0gj8ur88/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vYxJluS4fezthEVPKMRY6bubjAvkCshNz_nDrv22CuqxITS3mSlpU1Csv41gm2IkMXygLMUdsDYBANRL9qjB5emLDjRkxRg6Hd_eCbllS26B_BmLxnrHeOPOzybDdIkcPJRTNfgQTHvK_EEb_IXLvB42mVn3MRnvItW1mlRgmCIkKMigYg70VNrwzfjzuEHlgfs?session=0&fife', 'https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/f378jhnght7lo1stgq7h6d54jg/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vb6EW-rIYvNL_GEeTEWfwNn6MzHWQ_bp1o3lOn_FknkBkw88W77sw-OfuVIE52URD7bXsfV_oUgUh4X5OxdHjWkODCKT4kp_CrxyxdeFymDY-8ifVuaed1grnbn4YreWnQoCzlOQQnfEccWWN0eti_sbLeEUlM3k_k14gevxJYxyjNVWi83NVKM2AeuZPXfk9w?session=0&fife', 'https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/p55kg7m724dap2mnqd255gsdjo/nmfmt9kaobu1qetnu3q0dl6eng/1657905739750/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/09399246310859849032/5AFzc1vbSbK4gqDjeEwSfHYpxf93pv4ZIrf-zOZIMLOqxIoGr1waKJwHM_mWi9RS2V_UWUUWwVtXY0oQHPr3DfTERMnkV00nFrUBdLpMaBD6xSh4eLMtVYSBzuyOoqo9qZBRyj_P3I3OVXEgdW39zWlwaTthLFFK_xSL9D1wgO3Gr2rolf4qIEGhWd3JV1KMdS8Xx2d_C?session=0&fife']"
22,Catedral de València,-0.3751945,39.47565,"Enfront d’aquesta casa es troba la Porta dels Apòstols de la Catedral de València, la porta occidental d’aquest monument religiós, també conegut popularment com “La Seu”, que va començar a construir-se en el S. XIII. En el seu estil arquitectònic sobreix el gòtic valencià, encara que també es troben elements del romànic, renaixement, barroc i neoclàssic. Seu del Arzobispado de València.","Frente a esta casa se encuentra la Puerta de los Apóstoles de la Catedral de València, la puerta occidental de este monumento religioso, también conocido popularmente como “La Sede”, que empezó a construirse en el S. XIII. En su estilo arquitectónico sobreix el gótico valenciano, aunque también se encuentran elementos del románico, renacimiento, barroco y neoclásico. Sede del Arzobispado de València.","In front of this house is the Puerta de los Apóstoles de la Catedral de València, the western door of this religious monument, also popularly known as “La Sede”, which began to be built in the 13th century. In its architectural style, the Valencian Gothic is superimposed, although there are also elements of Romanesque, Renaissance, Baroque and Neoclassical. Headquarters of the Archbishopric of Valencia.",None
22,Palau de Benicarló,-0.3747278,39.477703,"El Palau de Benicarló o Palau dels Borja, edifici d’estil gòtic i renaixentista, es troba a tan sol un parell de minuts caminat des de la Plaça de la Verge en adreça cap a l’antic llit del riu Túria. Avui dia és la seu de les Corts Valencianes.","El Palacio de Benicarló o Palau de Borja, edificio de estilo gótico y renacentista, se encuentra a tan solo un par de minutos andado desde la Plaza de la Virgen en dirección hacia el antiguo lecho del río Turia. Hoy en día es la sede de las Cortes Valencianas.","The Benicarló Palace or Palau de Borja, a Gothic and Renaissance style building, is located just a couple of minutes walk from the Plaza de la Virgen in the direction of the old bed of the Turia river. Today it is the seat of the Valencian Courts.",None
22,Església de Sant Lorenzo,-0.3749209,39.47808,"Quasi enfronte trobem l’Església de Sant Lorenzo, edificació religiosa que va ser una de les primeres esglésies valencianes erigides cap a 1238, data de la conquesta. Posteriorment es va reconstruir en el S. XVII seguint les línies mestres del barroc.","Casi enfrento encontramos la Iglesia de San Lorenzo, edificación religiosa que fue una de las primeras iglesias valencianas erigidas hacia 1238, fecha de la conquista. Posteriormente se reconstruyó en el S. XVII siguiendo las líneas maestras del barroco.","Almost opposite we find the Church of San Lorenzo, a religious building that was one of the first Valencian churches erected around 1238, the date of the conquest. It was later rebuilt in the 17th century following the master lines of the Baroque.",None
22,Palau del Marquès de Campo,-0.3738212,39.47601,"Seguim recorrent els voltants de la Plaça de la Verge i la Catedral. A 4 minuts caminant des de la nostra última destinació, pels carrers Samaniego cap a la Calle Farina, es troba el Palau del Marquès de Campo, un edifici residencial del S.XVII que va patir transformacions en el S. XX. Avui dia serveix de seu al Museu de la Ciutat de València. Es troba.","Seguimos recorriendo los alrededores de la Plaza de la Virgen y la Catedral. A 4 minutos andando desde nuestro último destino, por las calles Samaniego hacia la Calle Farina, se encuentra el Palacio del Marqués de Campo, un edificio residencial del S.XVII que sufrió transformaciones en el S. XX. Hoy en día sirve de sede al Museo de la Ciudad de València. Se encuentra.","We continue touring the surroundings of the Plaza de la Virgen and the Cathedral. A 4-minute walk from our last destination, through Samaniego streets towards Farina Street, is the Palacio del Marqués de Campo, a residential building from the 17th century that underwent transformations in the 20th century. Today it serves as the headquarters of the Museum of the City of Valencia. Its found.",None
22,Centre Arqueològic de l’Almoina,-0.3743362,39.476315,"Molt a prop tenim el Centre Arqueològic de l’Almoina, museu arqueològic inaugurat en 2007, que s’alça sobre l’antiga Plaça romana de Décimo Junio Bruto, sobre el mateix lloc en el qual es va fundar la ciutat romana. En aquest espai subterrani es poden admirar restes de la València romana, visigoda i àrab.","Muy cerca tenemos el Centro Arqueológico de la Limosna, museo arqueológico inaugurado en 2007, que se levanta sobre la antigua Plaza romana de Décimo Junio Bruto, sobre el mismo lugar en el cual se fundó la ciudad romana. En este espacio subterráneo se pueden admirar restos de la València romana, visigoda y árabe.","Very close we have the Archaeological Center of Alms, an archaeological museum inaugurated in 2007, which stands on the old Roman Square of Décimo Junio ​​Bruto, on the same place where the Roman city was founded. In this underground space you can admire remains of Roman, Visigothic and Arab Valencia.",None
22,l’Almodí,-0.3738212,39.476578,"En el nombre 1 d’aquesta mateixa plaça localitzem l’Almodí, una construcció del S. XIV, d’estil gòtic valencià, que va fer les vegades de magatzem de blat i que ocupa l’espai d’un antic alcàsser musulmà. Avui dia s’utilitza com a centre d’exposicions i museu.","En el número 1 de esta misma plaza localizamos el Pósito, una construcción del S. XIV, de estilo gótico valenciano, que hizo las veces de almacén de trigo y que ocupa el espacio de un antiguo alcázar musulmán. Hoy en día se utiliza como centro de exposiciones y museo.","At number 1 of this same square we find the Pósito, a construction from the 14th century, in the Valencian Gothic style, which served as a wheat warehouse and which occupies the space of an old Muslim fortress. Today it is used as an exhibition center and museum.",None
22,Cripta Arqueològica de la Presó de Sant Vicent Màrtir,-0.3730595,39.476135,"Desandamos alguna cosa del camí recorregut per la Calle Farina per a visitar la Cripta Arqueològica de la Presó de Sant Vicent Màrtir, una antiga capella funerària visigoda sobre la qual Jaume I va ordenar edificar una altra capella dedicada a Sant Vicent Màrtir, ja que en aquest lloc es trobava una de les presons en les quals va estar tancat el sant en el segle IV. Un dels llocs dedicats a la seua memòria en la ciutat.","Desandamos algo del camino recorrido por la Calle Farina para visitar la Cripta Arqueológica de la Prisión de San Vicente Mártir, una antigua capilla funeraria visigoda sobre la cual Jaime I ordenó edificar otra capilla dedicada a San Vicente Mártir, puesto que en este lugar se encontraba una de las prisiones en las cuales estuvo cerrado el santo en el siglo IV. Uno de los lugares dedicados a su memoria en la ciudad.","We retraced some of the path along Calle Farina to visit the Archaeological Crypt of the Prison of San Vicente Mártir, an old Visigoth funerary chapel on which Jaime I ordered another chapel dedicated to San Vicente Mártir to be built, since in this place was one of the prisons in which the saint was locked up in the 4th century. One of the places dedicated to his memory in the city.",None
